珠海,海悦酒店(拱北口岸桂花南路店),,5,,香洲区拱北口岸桂花南路88号桂花苑1楼大厅
珠海,7天酒店·珠海斗门大信新都汇步行街店,,4.3,,斗门区中兴中路214号（麦当劳对面）
珠海,海悦酒店(拱北口岸粤海东路店),,4.9,,香洲区粤海东路1006号华发广场B座（粤海东公交站旁，距离情侣南路海岸200米）
珠海,维也纳国际酒店(珠海高栏港国际店),,4.9,,金湾区珠海大道第首未来港
珠海,城市便捷酒店(珠海斗门井岸大信步行街店),,4.6,,斗门区井岸镇港霞东路179号
珠海,宏安公寓,,4.7,,斗门区井岸镇新堂商业街31号（新堂市场南）
珠海,乐悠悠国际公寓,,4.8,,香洲区祥澳路108号横琴国贸大厦
珠海,星住·星月湾酒店(珠海歌剧院情侣中路店),,5,,香洲区朝阳路物资大厦1楼（朝阳市场旁）
珠海,背包客太空舱酒店(拱北口岸店),,4.5,,香洲区迎宾南路迎宾广场五座三楼（麦当劳楼上，临近拱北口岸）
珠海,珠海粤财皇冠假日酒店,,4.9,,香洲区吉大景山路188号（近九洲城、国贸购物广场）
珠海,同学青年旅舍,,4.8,,香洲区拱北联安路188号骏发山庄2栋骏雅阁3501（骏德会酒店旁）
珠海,金瑞华酒店,,4.2,,香洲区前山路62号（近前山巴士站、圆明新园）
珠海,尚宜客酒店(拱北口岸富华里店),,4.4,,香洲区富华里百合街3号阳光公寓7栋（富华里背后）
珠海,天航连锁酒店(金湾机场店),,4.9,,金湾区正表村西平街1号（金湾机场出发大厅斜对面）
珠海,珠海度假村酒店,,4.6,,香洲区石花东路9号
珠海,侨联住宿(珠海斗门店),,4.2,,斗门区斗门大道北126号
珠海,TOWO上品酒店(珠海机场正表店),,5,,金湾区三灶镇正表村东平街126号（近珠海金湾机场）
珠海,富绅民宿(拱北口岸店),,4.2,,香洲区迎宾南路新米兰百货停车场，中建大厦旁
珠海,88连锁酒店,,4.3,,斗门区连桥路299号1栋
珠海,海悦酒店(拱北口岸桂花南路店),,5,,香洲区拱北口岸桂花南路88号桂花苑1楼大厅
珠海,7天酒店·珠海斗门大信新都汇步行街店,,4.3,,斗门区中兴中路214号（麦当劳对面）
珠海,海悦酒店(拱北口岸粤海东路店),,4.9,,香洲区粤海东路1006号华发广场B座（粤海东公交站旁，距离情侣南路海岸200米）
珠海,维也纳国际酒店(珠海高栏港国际店),,4.9,,金湾区珠海大道第首未来港
珠海,城市便捷酒店(珠海斗门井岸大信步行街店),,4.6,,斗门区井岸镇港霞东路179号
珠海,宏安公寓,,4.7,,斗门区井岸镇新堂商业街31号（新堂市场南）
珠海,乐悠悠国际公寓,,4.8,,香洲区祥澳路108号横琴国贸大厦
珠海,星住·星月湾酒店(珠海歌剧院情侣中路店),,5,,香洲区朝阳路物资大厦1楼（朝阳市场旁）
珠海,背包客太空舱酒店(拱北口岸店),,4.5,,香洲区迎宾南路迎宾广场五座三楼（麦当劳楼上，临近拱北口岸）
珠海,珠海粤财皇冠假日酒店,,4.9,,香洲区吉大景山路188号（近九洲城、国贸购物广场）
珠海,同学青年旅舍,,4.8,,香洲区拱北联安路188号骏发山庄2栋骏雅阁3501（骏德会酒店旁）
珠海,金瑞华酒店,,4.2,,香洲区前山路62号（近前山巴士站、圆明新园）
珠海,尚宜客酒店(拱北口岸富华里店),,4.4,,香洲区富华里百合街3号阳光公寓7栋（富华里背后）
珠海,天航连锁酒店(金湾机场店),,4.9,,金湾区正表村西平街1号（金湾机场出发大厅斜对面）
珠海,珠海度假村酒店,,4.6,,香洲区石花东路9号
珠海,侨联住宿(珠海斗门店),,4.2,,斗门区斗门大道北126号
珠海,TOWO上品酒店(珠海机场正表店),,5,,金湾区三灶镇正表村东平街126号（近珠海金湾机场）
珠海,富绅民宿(拱北口岸店),,4.2,,香洲区迎宾南路新米兰百货停车场，中建大厦旁
珠海,88连锁酒店,,4.3,,斗门区连桥路299号1栋
珠海,海悦酒店(拱北口岸桂花南路店),,5,,香洲区拱北口岸桂花南路88号桂花苑1楼大厅
珠海,7天酒店·珠海斗门大信新都汇步行街店,,4.3,,斗门区中兴中路214号（麦当劳对面）
珠海,海悦酒店(拱北口岸粤海东路店),,4.9,,香洲区粤海东路1006号华发广场B座（粤海东公交站旁，距离情侣南路海岸200米）
珠海,维也纳国际酒店(珠海高栏港国际店),,4.9,,金湾区珠海大道第首未来港
珠海,城市便捷酒店(珠海斗门井岸大信步行街店),,4.6,,斗门区井岸镇港霞东路179号
珠海,宏安公寓,,4.7,,斗门区井岸镇新堂商业街31号（新堂市场南）
珠海,乐悠悠国际公寓,,4.8,,香洲区祥澳路108号横琴国贸大厦
珠海,星住·星月湾酒店(珠海歌剧院情侣中路店),,5,,香洲区朝阳路物资大厦1楼（朝阳市场旁）
珠海,背包客太空舱酒店(拱北口岸店),,4.5,,香洲区迎宾南路迎宾广场五座三楼（麦当劳楼上，临近拱北口岸）
珠海,珠海粤财皇冠假日酒店,,4.9,,香洲区吉大景山路188号（近九洲城、国贸购物广场）
珠海,同学青年旅舍,,4.8,,香洲区拱北联安路188号骏发山庄2栋骏雅阁3501（骏德会酒店旁）
珠海,金瑞华酒店,,4.2,,香洲区前山路62号（近前山巴士站、圆明新园）
珠海,尚宜客酒店(拱北口岸富华里店),,4.4,,香洲区富华里百合街3号阳光公寓7栋（富华里背后）
珠海,天航连锁酒店(金湾机场店),,4.9,,金湾区正表村西平街1号（金湾机场出发大厅斜对面）
珠海,珠海度假村酒店,,4.6,,香洲区石花东路9号
珠海,侨联住宿(珠海斗门店),,4.2,,斗门区斗门大道北126号
珠海,TOWO上品酒店(珠海机场正表店),,5,,金湾区三灶镇正表村东平街126号（近珠海金湾机场）
珠海,富绅民宿(拱北口岸店),,4.2,,香洲区迎宾南路新米兰百货停车场，中建大厦旁
珠海,88连锁酒店,,4.3,,斗门区连桥路299号1栋
珠海,海悦酒店(拱北口岸桂花南路店),,5,,香洲区拱北口岸桂花南路88号桂花苑1楼大厅
珠海,7天酒店·珠海斗门大信新都汇步行街店,,4.3,,斗门区中兴中路214号（麦当劳对面）
珠海,海悦酒店(拱北口岸粤海东路店),,4.9,,香洲区粤海东路1006号华发广场B座（粤海东公交站旁，距离情侣南路海岸200米）
珠海,维也纳国际酒店(珠海高栏港国际店),,4.9,,金湾区珠海大道第首未来港
珠海,城市便捷酒店(珠海斗门井岸大信步行街店),,4.6,,斗门区井岸镇港霞东路179号
珠海,宏安公寓,,4.7,,斗门区井岸镇新堂商业街31号（新堂市场南）
珠海,乐悠悠国际公寓,,4.8,,香洲区祥澳路108号横琴国贸大厦
珠海,星住·星月湾酒店(珠海歌剧院情侣中路店),,5,,香洲区朝阳路物资大厦1楼（朝阳市场旁）
珠海,背包客太空舱酒店(拱北口岸店),,4.5,,香洲区迎宾南路迎宾广场五座三楼（麦当劳楼上，临近拱北口岸）
珠海,珠海粤财皇冠假日酒店,,4.9,,香洲区吉大景山路188号（近九洲城、国贸购物广场）
珠海,同学青年旅舍,,4.8,,香洲区拱北联安路188号骏发山庄2栋骏雅阁3501（骏德会酒店旁）
珠海,金瑞华酒店,,4.2,,香洲区前山路62号（近前山巴士站、圆明新园）
珠海,尚宜客酒店(拱北口岸富华里店),,4.4,,香洲区富华里百合街3号阳光公寓7栋（富华里背后）
珠海,天航连锁酒店(金湾机场店),,4.9,,金湾区正表村西平街1号（金湾机场出发大厅斜对面）
珠海,珠海度假村酒店,,4.6,,香洲区石花东路9号
珠海,侨联住宿(珠海斗门店),,4.2,,斗门区斗门大道北126号
珠海,TOWO上品酒店(珠海机场正表店),,5,,金湾区三灶镇正表村东平街126号（近珠海金湾机场）
珠海,富绅民宿(拱北口岸店),,4.2,,香洲区迎宾南路新米兰百货停车场，中建大厦旁
珠海,88连锁酒店,,4.3,,斗门区连桥路299号1栋
珠海,海悦酒店(拱北口岸桂花南路店),,5,,香洲区拱北口岸桂花南路88号桂花苑1楼大厅
珠海,7天酒店·珠海斗门大信新都汇步行街店,,4.3,,斗门区中兴中路214号（麦当劳对面）
珠海,海悦酒店(拱北口岸粤海东路店),,4.9,,香洲区粤海东路1006号华发广场B座（粤海东公交站旁，距离情侣南路海岸200米）
珠海,维也纳国际酒店(珠海高栏港国际店),,4.9,,金湾区珠海大道第首未来港
珠海,城市便捷酒店(珠海斗门井岸大信步行街店),,4.6,,斗门区井岸镇港霞东路179号
珠海,宏安公寓,,4.7,,斗门区井岸镇新堂商业街31号（新堂市场南）
珠海,乐悠悠国际公寓,,4.8,,香洲区祥澳路108号横琴国贸大厦
珠海,星住·星月湾酒店(珠海歌剧院情侣中路店),,5,,香洲区朝阳路物资大厦1楼（朝阳市场旁）
珠海,背包客太空舱酒店(拱北口岸店),,4.5,,香洲区迎宾南路迎宾广场五座三楼（麦当劳楼上，临近拱北口岸）
珠海,珠海粤财皇冠假日酒店,,4.9,,香洲区吉大景山路188号（近九洲城、国贸购物广场）
珠海,同学青年旅舍,,4.8,,香洲区拱北联安路188号骏发山庄2栋骏雅阁3501（骏德会酒店旁）
珠海,金瑞华酒店,,4.2,,香洲区前山路62号（近前山巴士站、圆明新园）
珠海,尚宜客酒店(拱北口岸富华里店),,4.4,,香洲区富华里百合街3号阳光公寓7栋（富华里背后）
珠海,天航连锁酒店(金湾机场店),,4.9,,金湾区正表村西平街1号（金湾机场出发大厅斜对面）
珠海,珠海度假村酒店,,4.6,,香洲区石花东路9号
珠海,侨联住宿(珠海斗门店),,4.2,,斗门区斗门大道北126号
珠海,TOWO上品酒店(珠海机场正表店),,5,,金湾区三灶镇正表村东平街126号（近珠海金湾机场）
珠海,富绅民宿(拱北口岸店),,4.2,,香洲区迎宾南路新米兰百货停车场，中建大厦旁
珠海,88连锁酒店,,4.3,,斗门区连桥路299号1栋
珠海,海悦酒店(拱北口岸桂花南路店),,5,,香洲区拱北口岸桂花南路88号桂花苑1楼大厅
珠海,7天酒店·珠海斗门大信新都汇步行街店,,4.3,,斗门区中兴中路214号（麦当劳对面）
珠海,海悦酒店(拱北口岸粤海东路店),,4.9,,香洲区粤海东路1006号华发广场B座（粤海东公交站旁，距离情侣南路海岸200米）
珠海,维也纳国际酒店(珠海高栏港国际店),,4.9,,金湾区珠海大道第首未来港
珠海,城市便捷酒店(珠海斗门井岸大信步行街店),,4.6,,斗门区井岸镇港霞东路179号
珠海,宏安公寓,,4.7,,斗门区井岸镇新堂商业街31号（新堂市场南）
珠海,乐悠悠国际公寓,,4.8,,香洲区祥澳路108号横琴国贸大厦
珠海,星住·星月湾酒店(珠海歌剧院情侣中路店),,5,,香洲区朝阳路物资大厦1楼（朝阳市场旁）
珠海,背包客太空舱酒店(拱北口岸店),,4.5,,香洲区迎宾南路迎宾广场五座三楼（麦当劳楼上，临近拱北口岸）
珠海,珠海粤财皇冠假日酒店,,4.9,,香洲区吉大景山路188号（近九洲城、国贸购物广场）
珠海,同学青年旅舍,,4.8,,香洲区拱北联安路188号骏发山庄2栋骏雅阁3501（骏德会酒店旁）
珠海,金瑞华酒店,,4.2,,香洲区前山路62号（近前山巴士站、圆明新园）
珠海,尚宜客酒店(拱北口岸富华里店),,4.4,,香洲区富华里百合街3号阳光公寓7栋（富华里背后）
珠海,天航连锁酒店(金湾机场店),,4.9,,金湾区正表村西平街1号（金湾机场出发大厅斜对面）
珠海,珠海度假村酒店,,4.6,,香洲区石花东路9号
珠海,侨联住宿(珠海斗门店),,4.2,,斗门区斗门大道北126号
珠海,TOWO上品酒店(珠海机场正表店),,5,,金湾区三灶镇正表村东平街126号（近珠海金湾机场）
珠海,富绅民宿(拱北口岸店),,4.2,,香洲区迎宾南路新米兰百货停车场，中建大厦旁
珠海,88连锁酒店,,4.3,,斗门区连桥路299号1栋
珠海,海悦酒店(拱北口岸桂花南路店),,5,,香洲区拱北口岸桂花南路88号桂花苑1楼大厅
珠海,7天酒店·珠海斗门大信新都汇步行街店,,4.3,,斗门区中兴中路214号（麦当劳对面）
珠海,海悦酒店(拱北口岸粤海东路店),,4.9,,香洲区粤海东路1006号华发广场B座（粤海东公交站旁，距离情侣南路海岸200米）
珠海,维也纳国际酒店(珠海高栏港国际店),,4.9,,金湾区珠海大道第首未来港
珠海,城市便捷酒店(珠海斗门井岸大信步行街店),,4.6,,斗门区井岸镇港霞东路179号
珠海,宏安公寓,,4.7,,斗门区井岸镇新堂商业街31号（新堂市场南）
珠海,乐悠悠国际公寓,,4.8,,香洲区祥澳路108号横琴国贸大厦
珠海,星住·星月湾酒店(珠海歌剧院情侣中路店),,5,,香洲区朝阳路物资大厦1楼（朝阳市场旁）
珠海,背包客太空舱酒店(拱北口岸店),,4.5,,香洲区迎宾南路迎宾广场五座三楼（麦当劳楼上，临近拱北口岸）
珠海,珠海粤财皇冠假日酒店,,4.9,,香洲区吉大景山路188号（近九洲城、国贸购物广场）
珠海,同学青年旅舍,,4.8,,香洲区拱北联安路188号骏发山庄2栋骏雅阁3501（骏德会酒店旁）
珠海,金瑞华酒店,,4.2,,香洲区前山路62号（近前山巴士站、圆明新园）
珠海,尚宜客酒店(拱北口岸富华里店),,4.4,,香洲区富华里百合街3号阳光公寓7栋（富华里背后）
珠海,天航连锁酒店(金湾机场店),,4.9,,金湾区正表村西平街1号（金湾机场出发大厅斜对面）
珠海,珠海度假村酒店,,4.6,,香洲区石花东路9号
珠海,侨联住宿(珠海斗门店),,4.2,,斗门区斗门大道北126号
珠海,TOWO上品酒店(珠海机场正表店),,5,,金湾区三灶镇正表村东平街126号（近珠海金湾机场）
珠海,富绅民宿(拱北口岸店),,4.2,,香洲区迎宾南路新米兰百货停车场，中建大厦旁
珠海,88连锁酒店,,4.3,,斗门区连桥路299号1栋
珠海,海悦酒店(拱北口岸桂花南路店),,5,,香洲区拱北口岸桂花南路88号桂花苑1楼大厅
珠海,7天酒店·珠海斗门大信新都汇步行街店,,4.3,,斗门区中兴中路214号（麦当劳对面）
珠海,海悦酒店(拱北口岸粤海东路店),,4.9,,香洲区粤海东路1006号华发广场B座（粤海东公交站旁，距离情侣南路海岸200米）
珠海,维也纳国际酒店(珠海高栏港国际店),,4.9,,金湾区珠海大道第首未来港
珠海,城市便捷酒店(珠海斗门井岸大信步行街店),,4.6,,斗门区井岸镇港霞东路179号
珠海,宏安公寓,,4.7,,斗门区井岸镇新堂商业街31号（新堂市场南）
珠海,乐悠悠国际公寓,,4.8,,香洲区祥澳路108号横琴国贸大厦
珠海,星住·星月湾酒店(珠海歌剧院情侣中路店),,5,,香洲区朝阳路物资大厦1楼（朝阳市场旁）
珠海,背包客太空舱酒店(拱北口岸店),,4.5,,香洲区迎宾南路迎宾广场五座三楼（麦当劳楼上，临近拱北口岸）
珠海,珠海粤财皇冠假日酒店,,4.9,,香洲区吉大景山路188号（近九洲城、国贸购物广场）
珠海,同学青年旅舍,,4.8,,香洲区拱北联安路188号骏发山庄2栋骏雅阁3501（骏德会酒店旁）
珠海,金瑞华酒店,,4.2,,香洲区前山路62号（近前山巴士站、圆明新园）
珠海,尚宜客酒店(拱北口岸富华里店),,4.4,,香洲区富华里百合街3号阳光公寓7栋（富华里背后）
珠海,天航连锁酒店(金湾机场店),,4.9,,金湾区正表村西平街1号（金湾机场出发大厅斜对面）
珠海,珠海度假村酒店,,4.6,,香洲区石花东路9号
珠海,侨联住宿(珠海斗门店),,4.2,,斗门区斗门大道北126号
珠海,TOWO上品酒店(珠海机场正表店),,5,,金湾区三灶镇正表村东平街126号（近珠海金湾机场）
珠海,富绅民宿(拱北口岸店),,4.2,,香洲区迎宾南路新米兰百货停车场，中建大厦旁
珠海,88连锁酒店,,4.3,,斗门区连桥路299号1栋
珠海,海悦酒店(拱北口岸桂花南路店),,5,,香洲区拱北口岸桂花南路88号桂花苑1楼大厅
珠海,7天酒店·珠海斗门大信新都汇步行街店,,4.3,,斗门区中兴中路214号（麦当劳对面）
珠海,海悦酒店(拱北口岸粤海东路店),,4.9,,香洲区粤海东路1006号华发广场B座（粤海东公交站旁，距离情侣南路海岸200米）
珠海,维也纳国际酒店(珠海高栏港国际店),,4.9,,金湾区珠海大道第首未来港
珠海,城市便捷酒店(珠海斗门井岸大信步行街店),,4.6,,斗门区井岸镇港霞东路179号
珠海,宏安公寓,,4.7,,斗门区井岸镇新堂商业街31号（新堂市场南）
珠海,乐悠悠国际公寓,,4.8,,香洲区祥澳路108号横琴国贸大厦
珠海,星住·星月湾酒店(珠海歌剧院情侣中路店),,5,,香洲区朝阳路物资大厦1楼（朝阳市场旁）
珠海,背包客太空舱酒店(拱北口岸店),,4.5,,香洲区迎宾南路迎宾广场五座三楼（麦当劳楼上，临近拱北口岸）
珠海,珠海粤财皇冠假日酒店,,4.9,,香洲区吉大景山路188号（近九洲城、国贸购物广场）
珠海,同学青年旅舍,,4.8,,香洲区拱北联安路188号骏发山庄2栋骏雅阁3501（骏德会酒店旁）
珠海,金瑞华酒店,,4.2,,香洲区前山路62号（近前山巴士站、圆明新园）
珠海,尚宜客酒店(拱北口岸富华里店),,4.4,,香洲区富华里百合街3号阳光公寓7栋（富华里背后）
珠海,天航连锁酒店(金湾机场店),,4.9,,金湾区正表村西平街1号（金湾机场出发大厅斜对面）
珠海,珠海度假村酒店,,4.6,,香洲区石花东路9号
珠海,侨联住宿(珠海斗门店),,4.2,,斗门区斗门大道北126号
珠海,TOWO上品酒店(珠海机场正表店),,5,,金湾区三灶镇正表村东平街126号（近珠海金湾机场）
珠海,富绅民宿(拱北口岸店),,4.2,,香洲区迎宾南路新米兰百货停车场，中建大厦旁
珠海,88连锁酒店,,4.3,,斗门区连桥路299号1栋
珠海,海悦酒店(拱北口岸桂花南路店),,5,,香洲区拱北口岸桂花南路88号桂花苑1楼大厅
珠海,7天酒店·珠海斗门大信新都汇步行街店,,4.3,,斗门区中兴中路214号（麦当劳对面）
珠海,海悦酒店(拱北口岸粤海东路店),,4.9,,香洲区粤海东路1006号华发广场B座（粤海东公交站旁，距离情侣南路海岸200米）
珠海,维也纳国际酒店(珠海高栏港国际店),,4.9,,金湾区珠海大道第首未来港
珠海,城市便捷酒店(珠海斗门井岸大信步行街店),,4.6,,斗门区井岸镇港霞东路179号
珠海,宏安公寓,,4.7,,斗门区井岸镇新堂商业街31号（新堂市场南）
珠海,乐悠悠国际公寓,,4.8,,香洲区祥澳路108号横琴国贸大厦
珠海,星住·星月湾酒店(珠海歌剧院情侣中路店),,5,,香洲区朝阳路物资大厦1楼（朝阳市场旁）
珠海,背包客太空舱酒店(拱北口岸店),,4.5,,香洲区迎宾南路迎宾广场五座三楼（麦当劳楼上，临近拱北口岸）
珠海,珠海粤财皇冠假日酒店,,4.9,,香洲区吉大景山路188号（近九洲城、国贸购物广场）
珠海,同学青年旅舍,,4.8,,香洲区拱北联安路188号骏发山庄2栋骏雅阁3501（骏德会酒店旁）
珠海,金瑞华酒店,,4.2,,香洲区前山路62号（近前山巴士站、圆明新园）
珠海,尚宜客酒店(拱北口岸富华里店),,4.4,,香洲区富华里百合街3号阳光公寓7栋（富华里背后）
珠海,天航连锁酒店(金湾机场店),,4.9,,金湾区正表村西平街1号（金湾机场出发大厅斜对面）
珠海,珠海度假村酒店,,4.6,,香洲区石花东路9号
珠海,侨联住宿(珠海斗门店),,4.2,,斗门区斗门大道北126号
珠海,TOWO上品酒店(珠海机场正表店),,5,,金湾区三灶镇正表村东平街126号（近珠海金湾机场）
珠海,富绅民宿(拱北口岸店),,4.2,,香洲区迎宾南路新米兰百货停车场，中建大厦旁
珠海,88连锁酒店,,4.3,,斗门区连桥路299号1栋
珠海,海悦酒店(拱北口岸桂花南路店),,5,,香洲区拱北口岸桂花南路88号桂花苑1楼大厅
珠海,7天酒店·珠海斗门大信新都汇步行街店,,4.3,,斗门区中兴中路214号（麦当劳对面）
珠海,海悦酒店(拱北口岸粤海东路店),,4.9,,香洲区粤海东路1006号华发广场B座（粤海东公交站旁，距离情侣南路海岸200米）
珠海,维也纳国际酒店(珠海高栏港国际店),,4.9,,金湾区珠海大道第首未来港
珠海,城市便捷酒店(珠海斗门井岸大信步行街店),,4.6,,斗门区井岸镇港霞东路179号
珠海,宏安公寓,,4.7,,斗门区井岸镇新堂商业街31号（新堂市场南）
珠海,乐悠悠国际公寓,,4.8,,香洲区祥澳路108号横琴国贸大厦
珠海,星住·星月湾酒店(珠海歌剧院情侣中路店),,5,,香洲区朝阳路物资大厦1楼（朝阳市场旁）
珠海,背包客太空舱酒店(拱北口岸店),,4.5,,香洲区迎宾南路迎宾广场五座三楼（麦当劳楼上，临近拱北口岸）
珠海,珠海粤财皇冠假日酒店,,4.9,,香洲区吉大景山路188号（近九洲城、国贸购物广场）
珠海,同学青年旅舍,,4.8,,香洲区拱北联安路188号骏发山庄2栋骏雅阁3501（骏德会酒店旁）
珠海,金瑞华酒店,,4.2,,香洲区前山路62号（近前山巴士站、圆明新园）
珠海,尚宜客酒店(拱北口岸富华里店),,4.4,,香洲区富华里百合街3号阳光公寓7栋（富华里背后）
珠海,天航连锁酒店(金湾机场店),,4.9,,金湾区正表村西平街1号（金湾机场出发大厅斜对面）
珠海,珠海度假村酒店,,4.6,,香洲区石花东路9号
珠海,侨联住宿(珠海斗门店),,4.2,,斗门区斗门大道北126号
珠海,TOWO上品酒店(珠海机场正表店),,5,,金湾区三灶镇正表村东平街126号（近珠海金湾机场）
珠海,富绅民宿(拱北口岸店),,4.2,,香洲区迎宾南路新米兰百货停车场，中建大厦旁
珠海,88连锁酒店,,4.3,,斗门区连桥路299号1栋
珠海,海悦酒店(拱北口岸桂花南路店),,5,,香洲区拱北口岸桂花南路88号桂花苑1楼大厅
珠海,7天酒店·珠海斗门大信新都汇步行街店,,4.3,,斗门区中兴中路214号（麦当劳对面）
珠海,海悦酒店(拱北口岸粤海东路店),,4.9,,香洲区粤海东路1006号华发广场B座（粤海东公交站旁，距离情侣南路海岸200米）
珠海,维也纳国际酒店(珠海高栏港国际店),,4.9,,金湾区珠海大道第首未来港
珠海,城市便捷酒店(珠海斗门井岸大信步行街店),,4.6,,斗门区井岸镇港霞东路179号
珠海,宏安公寓,,4.7,,斗门区井岸镇新堂商业街31号（新堂市场南）
珠海,乐悠悠国际公寓,,4.8,,香洲区祥澳路108号横琴国贸大厦
珠海,星住·星月湾酒店(珠海歌剧院情侣中路店),,5,,香洲区朝阳路物资大厦1楼（朝阳市场旁）
珠海,背包客太空舱酒店(拱北口岸店),,4.5,,香洲区迎宾南路迎宾广场五座三楼（麦当劳楼上，临近拱北口岸）
珠海,珠海粤财皇冠假日酒店,,4.9,,香洲区吉大景山路188号（近九洲城、国贸购物广场）
珠海,同学青年旅舍,,4.8,,香洲区拱北联安路188号骏发山庄2栋骏雅阁3501（骏德会酒店旁）
珠海,金瑞华酒店,,4.2,,香洲区前山路62号（近前山巴士站、圆明新园）
珠海,尚宜客酒店(拱北口岸富华里店),,4.4,,香洲区富华里百合街3号阳光公寓7栋（富华里背后）
珠海,天航连锁酒店(金湾机场店),,4.9,,金湾区正表村西平街1号（金湾机场出发大厅斜对面）
珠海,珠海度假村酒店,,4.6,,香洲区石花东路9号
珠海,侨联住宿(珠海斗门店),,4.2,,斗门区斗门大道北126号
珠海,TOWO上品酒店(珠海机场正表店),,5,,金湾区三灶镇正表村东平街126号（近珠海金湾机场）
珠海,富绅民宿(拱北口岸店),,4.2,,香洲区迎宾南路新米兰百货停车场，中建大厦旁
珠海,88连锁酒店,,4.3,,斗门区连桥路299号1栋
珠海,海悦酒店(拱北口岸桂花南路店),,5,,香洲区拱北口岸桂花南路88号桂花苑1楼大厅
珠海,7天酒店·珠海斗门大信新都汇步行街店,,4.3,,斗门区中兴中路214号（麦当劳对面）
珠海,海悦酒店(拱北口岸粤海东路店),,4.9,,香洲区粤海东路1006号华发广场B座（粤海东公交站旁，距离情侣南路海岸200米）
珠海,维也纳国际酒店(珠海高栏港国际店),,4.9,,金湾区珠海大道第首未来港
珠海,城市便捷酒店(珠海斗门井岸大信步行街店),,4.6,,斗门区井岸镇港霞东路179号
珠海,宏安公寓,,4.7,,斗门区井岸镇新堂商业街31号（新堂市场南）
珠海,乐悠悠国际公寓,,4.8,,香洲区祥澳路108号横琴国贸大厦
珠海,星住·星月湾酒店(珠海歌剧院情侣中路店),,5,,香洲区朝阳路物资大厦1楼（朝阳市场旁）
珠海,背包客太空舱酒店(拱北口岸店),,4.5,,香洲区迎宾南路迎宾广场五座三楼（麦当劳楼上，临近拱北口岸）
珠海,珠海粤财皇冠假日酒店,,4.9,,香洲区吉大景山路188号（近九洲城、国贸购物广场）
珠海,同学青年旅舍,,4.8,,香洲区拱北联安路188号骏发山庄2栋骏雅阁3501（骏德会酒店旁）
珠海,金瑞华酒店,,4.2,,香洲区前山路62号（近前山巴士站、圆明新园）
珠海,尚宜客酒店(拱北口岸富华里店),,4.4,,香洲区富华里百合街3号阳光公寓7栋（富华里背后）
珠海,天航连锁酒店(金湾机场店),,4.9,,金湾区正表村西平街1号（金湾机场出发大厅斜对面）
珠海,珠海度假村酒店,,4.6,,香洲区石花东路9号
珠海,侨联住宿(珠海斗门店),,4.2,,斗门区斗门大道北126号
珠海,TOWO上品酒店(珠海机场正表店),,5,,金湾区三灶镇正表村东平街126号（近珠海金湾机场）
珠海,富绅民宿(拱北口岸店),,4.2,,香洲区迎宾南路新米兰百货停车场，中建大厦旁
珠海,88连锁酒店,,4.3,,斗门区连桥路299号1栋
珠海,海悦酒店(拱北口岸桂花南路店),,5,,香洲区拱北口岸桂花南路88号桂花苑1楼大厅
珠海,7天酒店·珠海斗门大信新都汇步行街店,,4.3,,斗门区中兴中路214号（麦当劳对面）
珠海,海悦酒店(拱北口岸粤海东路店),,4.9,,香洲区粤海东路1006号华发广场B座（粤海东公交站旁，距离情侣南路海岸200米）
珠海,维也纳国际酒店(珠海高栏港国际店),,4.9,,金湾区珠海大道第首未来港
珠海,城市便捷酒店(珠海斗门井岸大信步行街店),,4.6,,斗门区井岸镇港霞东路179号
珠海,宏安公寓,,4.7,,斗门区井岸镇新堂商业街31号（新堂市场南）
珠海,乐悠悠国际公寓,,4.8,,香洲区祥澳路108号横琴国贸大厦
珠海,星住·星月湾酒店(珠海歌剧院情侣中路店),,5,,香洲区朝阳路物资大厦1楼（朝阳市场旁）
珠海,背包客太空舱酒店(拱北口岸店),,4.5,,香洲区迎宾南路迎宾广场五座三楼（麦当劳楼上，临近拱北口岸）
珠海,珠海粤财皇冠假日酒店,,4.9,,香洲区吉大景山路188号（近九洲城、国贸购物广场）
珠海,同学青年旅舍,,4.8,,香洲区拱北联安路188号骏发山庄2栋骏雅阁3501（骏德会酒店旁）
珠海,金瑞华酒店,,4.2,,香洲区前山路62号（近前山巴士站、圆明新园）
珠海,尚宜客酒店(拱北口岸富华里店),,4.4,,香洲区富华里百合街3号阳光公寓7栋（富华里背后）
珠海,天航连锁酒店(金湾机场店),,4.9,,金湾区正表村西平街1号（金湾机场出发大厅斜对面）
珠海,珠海度假村酒店,,4.6,,香洲区石花东路9号
珠海,侨联住宿(珠海斗门店),,4.2,,斗门区斗门大道北126号
珠海,TOWO上品酒店(珠海机场正表店),,5,,金湾区三灶镇正表村东平街126号（近珠海金湾机场）
珠海,富绅民宿(拱北口岸店),,4.2,,香洲区迎宾南路新米兰百货停车场，中建大厦旁
珠海,88连锁酒店,,4.3,,斗门区连桥路299号1栋
珠海,海悦酒店(拱北口岸桂花南路店),,5,,香洲区拱北口岸桂花南路88号桂花苑1楼大厅
珠海,7天酒店·珠海斗门大信新都汇步行街店,,4.3,,斗门区中兴中路214号（麦当劳对面）
珠海,海悦酒店(拱北口岸粤海东路店),,4.9,,香洲区粤海东路1006号华发广场B座（粤海东公交站旁，距离情侣南路海岸200米）
珠海,维也纳国际酒店(珠海高栏港国际店),,4.9,,金湾区珠海大道第首未来港
