檀溪路大四房单位有属院南北通透 拎包入住,4室2厅|155m²|高层(共8层)|2000年建造,襄阳市疾病预防控制中心家属院   襄城-凯地广场-檀溪路172号,115万
襄城檀溪路新市政附近江边房，不是顶楼，好房不错过,2室2厅|95m²|高层(共8层)|2005年建造,金园小区   襄城-凯地广场-琵琶山路5-1号,71万
檀溪二桥头华晨公寓 小2室 过渡必用 学屈房 拎包入住,2室2厅|67m²|高层(共8层)|2000年建造,华晨公寓   襄城-凯地广场-檀溪路,52万
安嘉新上捡漏二汽悦活荟商圈和信名城毛坯大两室户型方正业主急售,2室2厅|89m²|低层(共33层)|2012年建造,和信名城   高新区-悦活荟-名城路,70万
省一建家属院 2室2厅1卫 86.48平米 100.00万元,2室2厅|86m²|高层(共7层)|2000年建造,省一建家属院   襄城-东门口-东街16号,100万
檀溪慧苑稀有小2室 均价9千 拎包入住 实验2小25中学屈,2室2厅|85m²|高层(共7层)|2000年建造,慧苑新区   襄城-凯地广场-复聪路3号,76万
矿山小区精装两室两厅一卫，小区停车特别方便没有物业有钥匙方便,2室2厅|83m²|高层(共7层)|2000年建造,矿山小区   襄城-岘山广场-民主西路182号,80万
实验二小，拎包入住 满五 经 典两室，檀溪新居旁慧苑小区,2室1厅|68m²|高层(共7层)|2002年建造,慧苑新区   襄城-凯地广场-复聪路3号,58万
低 价出售东津世纪城精装三房家电家具全留可直接拎包入住,3室2厅|102m²|低层(共33层)|2014年建造,东津世纪城10区御华苑   襄州-东津世纪城-劲松路,83万
婚房急售 悦活荟 鼎府精装大三房 从未入住 南北通透采光好,3室2厅|117m²|低层(共32层)|2014年建造,连山鼎府   高新区-悦活荟-阳光路2号,106万
东津 一套大三室房子视野好没有遮挡随时看房,3室2厅|117m²|低层(共33层)|2016年建造,东津世纪城8区新外滩   襄州-东津世纪城-劲松路,90万
年终大促 超低均价 均价4600 自住,3室2厅|120m²|低层(共33层)|2019年建造,和信清河城   襄州-嘉佰惠广场-207国道,53万
襄城 西门桥 七中附近 好房出售精装修大两房 84平,2室2厅|83m²|高层(共8层)|2008年建造,矿山小区   襄城-岘山广场-民主西路182号,79万
檀溪武商实验二小 两室两厅可作三室 慧苑新区南北通透 好停车,2室2厅|85m²|高层(共7层)|2000年建造,慧苑新区   襄城-凯地广场-复聪路3号,76万
东津世纪城8区新外滩3室2厅2卫117.0平米,3室2厅|117m²|低层(共33层)|2016年建造,东津世纪城8区新外滩   襄州-东津世纪城-劲松路,90万
满五 襄城拎包入住大两室，檀溪新居旁慧苑新区,2室2厅|85m²|高层(共7层)|2000年建造,慧苑新区   襄城-凯地广场-复聪路3号,76万
襄城二桥头实验二小武商附近江边大两室可做三室 明园旁慧苑新区,2室2厅|85m²|高层(共7层)|2000年建造,慧苑新区   襄城-凯地广场-复聪路3号,76万
可改三房实验二小学屈均价不到9千慧苑新区 满五 简装,2室2厅|85m²|高层(共7层)|2000年建造,慧苑新区   襄城-凯地广场-复聪路3号,76万
慧苑新区2室2厅1卫85.3平米,2室2厅|85m²|高层(共7层)|2000年建造,慧苑新区   襄城-凯地广场-复聪路3号,76万
二桥头 檀溪明园实验二小慧苑新区 85平72万小三房满五,2室2厅|85m²|高层(共7层)|2000年建造,慧苑新区   襄城-凯地广场-复聪路3号,76万
东津世纪城一楼带花园豪华静装修拎包入住，送全屋家具家电,4室2厅|138m²|低层(共32层)|2015年建造,东津世纪城10区御华苑   襄州-东津世纪城-劲松路,150万
二汽悦活荟 鼎府经典小三室 毛坯房 刚需,3室2厅|100m²|低层(共33层)|2010年建造,连山鼎府   高新区-悦活荟-阳光路2号,76万
春园东路华立凤凰城精装大四室视野开阔,4室2厅|149m²|中层(共11层)|2010年建造,华立凤凰城   襄州-铁四院-钻石大道一号,143万
精装修 两居 小区优美 证满2年,2室2厅|89m²|低层(共32层)|2012年建造,绿地香缇公馆   樊城-火车站-卧龙大道,90.5万
低 价出售东津世纪城精装三房家电家具全留可直接拎包入住,3室2厅|102m²|低层(共33层)|2014年建造,东津世纪城10区御华苑   襄州-东津世纪城-劲松路,83万
骧龙国际大三室带入户花园衣帽间位置楼栋靠南边采光通风优秀随看,3室2厅|144m²|低层(共33层)|2016年建造,骧龙国际   襄城-凯地广场-环山路,130万
东津世纪城1楼带80平大花园双花园层高3.8米房本满2年税少,4室2厅|128m²|低层(共33层)|2013年建造,东津世纪城12区花漫里   襄州-东津世纪城-劲松路,112万
铁四院清风园2室2厅1卫92.0平米,2室2厅|92m²|高层(共7层)|2000年建造,清风园   襄州-铁四院-春园东路,67万
民发恒发家属院 | | 6复7 | 满五年,4室2厅|90m²|高层(共7层)|1995年建造,恒发建筑公司家属院   襄州-民发世界城-米公路6号,72万
一楼带50平花园，房产证满2年，东津世纪城1楼，采光充足.,4室2厅|136m²|低层(共33层)|2015年建造,东津世纪城8区新外滩   襄州-东津世纪城-劲松路,120万
二汽 转盘 富康市场对面 玉兰苑 精装两室,2室2厅|82m²|高层(共8层)|2005年建造,锦绣天池桂花苑   襄州-嘉佰惠广场-东风汽车大道,58万
胜利街半山逸品旁5万超低首付中装两房单价6000有钥匙随时看,2室2厅|84m²|高层(共7层)|2002年建造,六化建家属楼   襄城-凯地广场-胜利街128号,52万
婚房急售 悦活荟 鼎府精装大三房 从未入住 南北通透采光好,3室2厅|117m²|低层(共32层)|2014年建造,连山鼎府   高新区-悦活荟-阳光路2号,106万
年终大促 超低均价 均价4900 自住,3室2厅|114m²|低层(共32层)|2019年建造,和信清河城   襄州-嘉佰惠广场-207国道,55万
渠道带访立减2万 新力弘阳公园98到130平公园豪宅年终钜惠,3室2厅|98m²|低层(共33层)|2020年建造,新力弘阳公园1873   襄州-民发世界城-钻石大道,81万
42中學区精装电梯首付低总价低把边户2室吾悦商圈诚心出售急售,2室2厅|60m²|低层(共32层)|2013年建造,朗曼梦公园   高新区-新五中-邓城大道62号,64万
新房急售！东津新区政府旁宏泰越秀 精致三房看房方便,3室2厅|107m²|低层(共33层)|2020年建造,宏泰越秀星汇城   襄州-嘉佰惠广场-南山路,86万
家乐福小清河边华立凤凰城 豪装婚房 大三房加书房 有钥匙,3室2厅|153m²|中层(共11层)|2012年建造,华立凤凰城   襄州-铁四院-钻石大道一号,138万
悦活荟商圈官厅市场旁 和信名城 2室89平南北通透 任意装,2室2厅|89m²|低层(共33层)|2012年建造,和信名城   高新区-悦活荟-名城路,70万
新房团购价急售！东津新区！首付2成！蓝光未来城89平小三室！,3室2厅|89m²|中层(共11层)|2020年建造,"蓝光未来城   襄州-东津世纪城-鹿门大道,近金源路",60.6万
安嘉，雅居乐128平大三房房户型房正，一手房源享团购价,3室2厅|128m²|高层(共11层)|2019年建造,雅居乐玺悦   襄州-东津世纪城-红松路,102万
东津 一套大三室房子视野好没有遮挡随时看房,3室2厅|117m²|低层(共33层)|2016年建造,东津世纪城8区新外滩   襄州-东津世纪城-劲松路,90万
新上！低于市场价10万！精装2室52万！东边户带车库！满五,2室2厅|61m²|高层(共6层)|2010年建造,北京公馆   襄城-东门口-庞公路71号,52万
首付10万 襄城41中 宏伟小区 140平85万 带暖气4房,4室2厅|139m²|高层(共8层)|2003年建造,宏伟小区   襄城-广电中心-隆中路,85万
檀溪路大四房单位有属院南北通透 拎包入住,4室2厅|155m²|高层(共8层)|2000年建造,襄阳市疾病预防控制中心家属院   襄城-凯地广场-檀溪路172号,115万
均价一万 碧桂园御玺 君临山 山河万里花园洋房 户型方正,4室2厅|142m²|高层(共8层)|2015年建造,山河万里(公寓住宅)   襄城-凯地广场-汉丹路,145万
必看好房丨明星楼盘 三期纯毛坯 三开间朝南紧凑型三房 有钥匙,3室2厅|110m²|低层(共32层)|2017年建造,汉水华城   樊城-武商沃尔玛-长虹路,122万
檀溪公馆品质小区 好楼层 南北通透 名仕家对面 41中学屈,3室2厅|120m²|中层(共11层)|2010年建造,檀溪公馆   襄城-广电中心-檀溪西路,146.5万
民发盛特区 春园路 长虹路主干道,2室2厅|74m²|低层(共30层)|2010年建造,民发盛特区   樊城-万达广场-春园西路10号,76万
檀溪主路大三室采光好 交通便利,3室2厅|120m²|高层(共6层)|2005年建造,东方社区   襄城-广电中心-琵琶山路,98万
毛坯大三房业主急售看房提前联系,3室2厅|127m²|低层(共33层)|2013年建造,东津世纪城10区御华苑   襄州-东津世纪城-劲松路,100万
襄城区闸口单位家属院，精致小两室，,2室1厅|62m²|高层(共6层)|2010年建造,玻璃纤维厂家属院   襄城-东门口-闸口路2号,56万
东津世纪城捡漏 超低价 学府旁采光好,3室2厅|102m²|低层(共33层)|2014年建造,东津世纪城10区御华苑   襄州-东津世纪城-劲松路,83万
人民广场九街十八巷对面,3室2厅|142m²|低层(共32层)|2011年建造,城馨嘉园襄遇   樊城-人民广场-解放路59号,142万
房产证满2年，一楼带花园，花园60平，东津世纪城12区,4室2厅|128m²|低层(共33层)|2015年建造,东津世纪城12区花漫里   襄州-东津世纪城-劲松路,110万
桃园小区环境优美加暖气天然氧吧,2室2厅|74m²|高层(共6层)|2008年建造,宏伟桃园小区   襄城-凯地广场-隆中路2号,40万
东门口 高档小区清华园 毛坯三室 满五 小区环境好,3室2厅|121m²|中层(共11层)|2013年建造,清华园   襄城-东门口-建锦路8号,155万
均价8000 价格可谈骧龙国际 君临山简装大两室 可按揭,2室2厅|101m²|低层(共30层)|2015年建造,君临山   襄城-凯地广场-环山南路,81万
急售清华园旁，52万大两室，单价6千多，首付10万即可,2室2厅|73m²|高层(共7层)|2008年建造,精信小区   襄城-东门口-建锦路6号,52万
新上房源东津世纪城 小三室 房本满二拎包入住 看房方便学區房,3室2厅|102m²|低层(共33层)|2013年建造,东津世纪城12区花漫里   襄州-东津世纪城-劲松路,90万
长虹路沃尔玛隔壁 汉水华城 毛坯四室 南北通透,4室2厅|151m²|低层(共32层)|2016年建造,汉水华城   樊城-武商沃尔玛-长虹路,175万
西门桥 凤雏家园 化机家属院南北通透精装家具家电全送,2室2厅|84m²|高层(共7层)|2003年建造,化机厂家属院   襄城-凯地广场-铁佛寺路28号,80万
中华城 幸福大家庭三代同堂 大四房 即买即装,4室2厅|162m²|低层(共31层)|2016年建造,盛世中华城   谷城-城区-谷丰街,55万
新房急售！（清河城）首付9万九年义务教育校区房三室看房方便,3室2厅|101m²|低层(共32层)|2019年建造,和信清河城   襄州-嘉佰惠广场-207国道,46万
绿地商圈 绿地三期 少有小三房户型 毛坯出售 看房方便,3室2厅|107m²|低层(共33层)|2015年建造,绿地香庭公馆   樊城-火车站-中原西路,108万
首付16万 魏庄小学对面经晨时代精装两室带阁楼 满2拎包入住,2室2厅|89m²|高层(共7层)|2013年建造,经晨时代   襄州-嘉佰惠广场-武汉路,59.8万
东津世纪城 捡漏了 超低 价出售 家具家电全留学府旁采光好,3室2厅|102m²|低层(共33层)|2014年建造,东津世纪城10区御华苑   襄州-东津世纪城-劲松路,83万
二汽 鼎府精装修未入住过新房 边户南北通透 只106万 满二,3室2厅|118m²|低层(共32层)|2014年建造,连山鼎府   高新区-悦活荟-阳光路2号,106万
东津世纪城8区新外滩3室2厅2卫117.0平米,3室2厅|117m²|低层(共33层)|2016年建造,东津世纪城8区新外滩   襄州-东津世纪城-劲松路,90万
年终大促 超低均价 均价4600 自住,3室2厅|120m²|低层(共33层)|2019年建造,和信清河城   襄州-嘉佰惠广场-207国道,53万
檀溪路大四房单位有属院南北通透 拎包入住,4室2厅|155m²|高层(共8层)|2000年建造,襄阳市疾病预防控制中心家属院   襄城-凯地广场-檀溪路172号,115万
首付13万买大四房 还带暖气 檀溪路 41中双学曲房 拎包住,4室2厅|139m²|高层(共8层)|2003年建造,宏伟小区   襄城-广电中心-隆中路,85万
均价一万价格可谈 山河万里低层洋房 碧桂园骧龙国际旁看房方便,4室2厅|142m²|高层(共8层)|2015年建造,山河万里(公寓住宅)   襄城-凯地广场-汉丹路,145万
东津世纪城捡漏 超低价 学府旁采光好,3室2厅|102m²|低层(共33层)|2014年建造,东津世纪城10区御华苑   襄州-东津世纪城-劲松路,83万
单价八千买 襄城电梯大两室 骧龙国际旁 君临山,2室2厅|101m²|低层(共30层)|2015年建造,君临山   襄城-凯地广场-环山南路,81万
南北通透 4室2厅 149平 140万 楼层好 视野无遮挡,4室2厅|149m²|中层(共11层)|2012年建造,华立凤凰城   襄州-铁四院-钻石大道一号,140万
襄城东门口清华园 板楼 公摊小 毛坯三房两厅两卫 诚心出售,3室2厅|120m²|高层(共9层)|2012年建造,清华园   襄城-东门口-建锦路8号,158万
东津 便宜一套大三室房子视野好没有遮挡随时看房,3室2厅|117m²|低层(共33层)|2016年建造,东津世纪城8区新外滩   襄州-东津世纪城-劲松路,90万
华立凤凰城 一梯两户 零 公摊 送阳光房 看房有钥匙,4室2厅|150m²|中层(共11层)|2012年建造,华立凤凰城   襄州-铁四院-钻石大道一号,143万
檀溪路首付17W买大3室 非顶楼 实验2小25中学屈 钥匙房,3室2厅|124m²|高层(共8层)|2002年建造,坤瑞苑   襄城-凯地广场-复聪路12号,93.9万
万达商圈 建华路 477口腔医院旁 陈营小区 三室首付15万,3室1厅|82m²|高层(共7层)|2003年建造,三王服装厂家属院   樊城-火车站-安居巷3号,60万
一中一医院米公学区大三室两卫，满五可拎包入住,3室2厅|136m²|高层(共8层)|2003年建造,物资公寓   樊城-火车站-朝阳路17号,112万
急售华丰路台板厂大气3房采光超棒单价7000,3室2厅|114m²|高层(共8层)|2003年建造,台板厂家属院   樊城-火车站-风华路52号,82万
66万大三室 单价6千多 长虹路华丰路建虹公寓 看房方便急售,3室2厅|103m²|高层(共8层)|2000年建造,建虹公寓   樊城-火车站-风华路,66万
急售90万满五 住房中原花园七里香堤小区133平,3室2厅|133m²|高层(共7层)|2000年建造,中原花园七里香堤小区   樊城-火车站-安居路4号,90万
均价6500买万达附近大3室，城市轴心，七里香堤.户型方正,3室2厅|133m²|高层(共7层)|2010年建造,中原花园七里香堤小区   樊城-火车站-安居路4号,89.5万
火车站商圈 三室 南北通透 急售有钥匙看房方便,3室2厅|123m²|高层(共8层)|2000年建造,安琪公寓   樊城-火车站-丹江路,75万
松鹤楼旁边交通方便购物方便,3室2厅|116m²|高层(共8层)|2001年建造,乔营小区   樊城-火车站-振华北路,105万
三六一一生活小区 简单装修 满五 住房 117平 采光好,3室2厅|117m²|高层(共7层)|2007年建造,三六一一生活小区   樊城-火车站-人民西路168号,90万
万达商吾悦双商圈公摊面积少,3室2厅|95m²|高层(共8层)|2000年建造,晖月小区   樊城-万达广场-长虹北路48号,84万
新上好房 航天花园万达紫贞公园旁高端社区豪华装修 房主急售,3室2厅|137m²|高层(共7层)|2013年建造,航天花园   樊城-火车站-中原西路,170万
62平 3室1厅 50万 南北通透 满五 住房 3542家,3室1厅|62m²|高层(共6层)|2000年建造,3542军纺家园小区   樊城-火车站-云兴路,50万
单位家属院 20中旁 停车方便万达商圈,3室1厅|97m²|高层(共8层)|2002年建造,"电气化二处家属楼   樊城-火车站-七里河路,近安居路",92万
万达广场 紫贞公园 航天花园精装修3室 送储藏室,3室2厅|138m²|高层(共7层)|2005年建造,航天花园   樊城-火车站-中原西路,160万
长虹路谷山大厦后面 出行方便 户型方正 南北通透 繁华地段,3室2厅|112m²|高层(共7层)|2000年建造,市石油公司家属院   樊城-火车站-长虹路325号,90万
建安小区 满五 住房 南北通透 精装修 采光好,3室2厅|93m²|高层(共8层)|2005年建造,建安小区(樊城)   樊城-火车站-春园路51号,91万
首付24万火车站融侨城旁艺苑名邸精装三室满五年采光好,3室2厅|104m²|高层(共7层)|2009年建造,艺苑名邸   樊城-火车站-春园东路,85万
人民广场沃尔玛双商圈中间楼层大三房米公路小学,3室2厅|128m²|高层(共8层)|2005年建造,襄烟朝阳路家属院   樊城-火车站-朝阳路39号,96万
白菜价 20中學区 20中后面 均价10000 正规3房 急,3室2厅|104m²|高层(共7层)|2002年建造,铁路家属院   樊城-火车站-中清路52号,105万
春园路20中附近精装大气三室华宫小区,3室2厅|126m²|高层(共8层)|2008年建造,华宫小区   樊城-火车站-紫薇巷2号,103万
新房急售！（清河城）首付9万九年义务教育校区房三室看房方便,3室2厅|101m²|低层(共32层)|2019年建造,和信清河城   襄州-嘉佰惠广场-207国道,46万
家乐福 华立凤凰城 电梯房 精装修 拎包入住,2室1厅|60m²|中层(共11层)|2011年建造,华立凤凰城   襄州-铁四院-钻石大道一号,60万
2室1厅 精装修 南北通透 华立凤凰城 诚心出售 价格可议,2室1厅|58m²|高层(共11层)|2011年建造,华立凤凰城   襄州-铁四院-钻石大道一号,60万
绿地香庭 少有小三房户型 毛坯出售 看房方便,3室2厅|107m²|低层(共33层)|2015年建造,绿地香庭公馆   樊城-火车站-中原西路,108万
襄城 檀溪公馆 电梯洋房 三房两卫 南北通透,3室2厅|120m²|中层(共11层)|2010年建造,檀溪公馆   襄城-广电中心-檀溪西路,146.5万
建华路电信小区附近单位家属院，万达商圈前进路小学21中学。,3室2厅|123m²|高层(共8层)|2003年建造,台板厂家属院   樊城-火车站-风华路52号,83万
首付20万清河旁火车站前进东路融侨锦江毛坯小三室,3室2厅|91m²|低层(共32层)|2018年建造,融侨锦江   樊城-火车站-前进路,83万
长虹路沃尔玛 汉水华城 毛坯四室 南北通透 民发城市印象,4室2厅|151m²|低层(共32层)|2016年建造,汉水华城   樊城-武商沃尔玛-长虹路,175万
102平 精装单价只要8000 东津实验小学 首付多可以优惠,3室2厅|102m²|低层(共33层)|2016年建造,东津世纪城10区御华苑   襄州-东津世纪城-劲松路,83万
56万房龄新！院大停车方便！襄城东门口建安怡和苑旁,2室2厅|62m²|高层(共6层)|2012年建造,怡和苑一期   襄城-东门口-闸口二路81号,56万
东门口 丽江柏林 高档楼盘 户型方正 采光无限,3室2厅|140m²|高层(共8层)|2005年建造,华凯丽江泊林   襄城-东门口-建锦路88号,175万
一手新房团购无费用 单价4千多 和信清河城首付十几万买大三房,3室2厅|118m²|低层(共32层)|2019年建造,和信清河城   襄州-嘉佰惠广场-207国道,53万
襄城 荆州街 小 学 和22 中 片 房龄新 中层 满五税少,3室2厅|129m²|高层(共7层)|2005年建造,滨江花园B区   襄城-广电中心-内环路226号,143万
东津世纪城117平毛坯大三室小学对面，满二 ，性价比高,3室2厅|117m²|低层(共33层)|2013年建造,东津世纪城10区御华苑   襄州-东津世纪城-劲松路,92万
鼎府精装大三室，全新装修带100多平大露台，全新的生活享受！,3室2厅|115m²|低层(共32层)|2014年建造,连山鼎府   高新区-悦活荟-阳光路2号,125万
东津世纪城捡漏 超低价 学府旁采光好,3室2厅|102m²|低层(共33层)|2014年建造,东津世纪城10区御华苑   襄州-东津世纪城-劲松路,83万
卧龙大道 绿地广场大三房 南北通透,3室2厅|130m²|低层(共32层)|2015年建造,绿地香庭公馆   樊城-火车站-中原西路,113万
捡漏！降价十万！精装大两室送家具家电！带车位单价八千多！,2室2厅|96m²|高层(共7层)|2008年建造,丽水青城   襄城-东门口-闸口二路36号,78万
襄州四中襄州火车站附近94平 内燃机家属院 房龄新价格可谈,2室2厅|92m²|高层(共7层)|2007年建造,内燃机厂生活区   襄州-嘉佰惠广场-钻石大道,45万
绿地旁汉江梦，稀小两房，满两年，税少，诚心出售！！！,2室1厅|83m²|低层(共32层)|2016年建造,汉江梦1958   樊城-火车站-中原西路,72万
光彩鑫公馆 复式 层高5.8米 首付低 交通便利 民水民电,2室2厅|40m²|中层(共9层)|2020年建造,光彩公寓   襄州-嘉佰惠广场-云青路,23.1万
武商檀溪路均价七千五 坤瑞苑精装大三室两卫三面采光 有钥匙,3室2厅|124m²|高层(共8层)|2002年建造,坤瑞苑   襄城-凯地广场-复聪路12号,93.9万
春原路主干道上，斜对面家乐福广场，好邻居超市和海底捞入住,3室2厅|93m²|高层(共8层)|2000年建造,建安小区(樊城)   樊城-火车站-春园路51号,90万
急售 华丰路 正规大三室 单价7200 楼层 采光非常好,3室2厅|112m²|高层(共8层)|2005年建造,台板厂家属院   樊城-火车站-风华路52号,82万
万达商吾悦双商圈公摊面积少,3室2厅|95m²|高层(共8层)|2000年建造,晖月小区   樊城-万达广场-长虹北路48号,84万
单位家属院 20中旁 停车方便万达商圈 满五 拎包入住,3室1厅|97m²|高层(共8层)|2002年建造,"电气化二处家属楼   樊城-火车站-七里河路,近安居路",92万
单价低！20中学.区 中装大3房满五 可按揭拎包入住上学近,3室2厅|104m²|高层(共7层)|2000年建造,铁路家属院   樊城-火车站-中清路52号,105万
单价6000多单价6000多20中学附近林紫贞公园,3室2厅|133m²|高层(共7层)|2000年建造,中原花园七里香堤小区   樊城-火车站-安居路4号,90万
首付十万单价六千六买万达广场旁紫贞公园边中原花园毛坯三室,3室2厅|133m²|高层(共7层)|2006年建造,中原花园七里香堤小区   樊城-火车站-安居路4号,89.5万
卧龙大道 绿地三期香庭公馆大三房 南北通透双阳台环境好满两年,3室2厅|130m²|低层(共32层)|2015年建造,绿地香庭公馆   樊城-火车站-中原西路,113万
长虹路沃尔玛隔壁 汉水华城 毛坯四室 南北通透,4室2厅|151m²|低层(共32层)|2016年建造,汉水华城   樊城-武商沃尔玛-长虹路,175万
业主急售捡漏价 102平精装小三房拎包入住正常首付东津世纪城,3室2厅|102m²|低层(共33层)|2015年建造,东津世纪城10区御华苑   襄州-东津世纪城-劲松路,83万
满两年！有钥匙！闸口东门口庞公大桥旁！超值特惠,2室2厅|62m²|高层(共7层)|2005年建造,怡和苑一期   襄城-东门口-闸口二路81号,56万
一手新房团购无费用 单价4千多 和信清河城首付十几万买大三房,3室2厅|118m²|低层(共32层)|2019年建造,和信清河城   襄州-嘉佰惠广场-207国道,53万
鹏腾房产 38中校区房 拎包入住 建安小区 三室 满五,3室2厅|93m²|高层(共8层)|2000年建造,建安小区(樊城)   樊城-火车站-春园路51号,91万
长虹路 万达商圈 晖月小区 96平83万3室 院大停车方便,3室2厅|95m²|高层(共8层)|2008年建造,晖月小区   樊城-万达广场-长虹北路48号,83万
长虹路沃尔玛隔壁 汉水华城 毛坯四室 南北通透,4室2厅|151m²|低层(共32层)|2016年建造,汉水华城   樊城-武商沃尔玛-长虹路,175万
卧龙大道 绿地商圈 绿地毛坯大三房 南北通透 双阳台,3室2厅|130m²|低层(共32层)|2015年建造,绿地香庭公馆   樊城-火车站-中原西路,113万
万达商吾悦双商圈公摊面积少,3室2厅|95m²|高层(共8层)|2000年建造,晖月小区   樊城-万达广场-长虹北路48号,84万
新房急售！东津新区！政府旁宏泰越秀！精致三房看房方便,3室2厅|107m²|低层(共33层)|2020年建造,宏泰越秀星汇城   襄州-嘉佰惠广场-南山路,78万
安嘉好房 闸口在水一 满五精装 南北通透 可送家具,3室2厅|123m²|高层(共7层)|2005年建造,在水一方(襄城)   襄城-东门口-建锦路39号,115万
利百家分销 融创滨江壹号 一线江景三室均价9千多 找我团购价,3室2厅|110m²|低层(共33层)|2020年建造,融创滨江壹号   襄州-民发世界城-航空路,100万
东津世纪城8区新外滩3室2厅2卫117.0平米,3室2厅|117m²|低层(共33层)|2016年建造,东津世纪城8区新外滩   襄州-东津世纪城-劲松路,90万
均价七千起买世纪城中心医院高铁站附近的三室 找我有优惠送三万,3室2厅|89m²|低层(共33层)|2020年建造,"蓝光未来城   襄州-东津世纪城-鹿门大道,近金源路",63万
新上！半山逸品旁精装大两室带车位！满五 税少！环境好！,2室2厅|80m²|高层(共7层)|2004年建造,六化建育才小区   襄城-鼓楼-胜利街,53万
连山鼎府毛坯3房 南北通透边户 34中时代天街悦活荟,3室2厅|118m²|低层(共33层)|2015年建造,连山鼎府   高新区-悦活荟-阳光路2号,83万
襄城东门口清华园板楼公摊小毛坯三房两厅两卫诚心出售,3室2厅|120m²|高层(共9层)|2012年建造,清华园   襄城-东门口-建锦路8号,155万
二汽富康34中东风中学中间连山鼎府毛坯大三室南北通透,3室2厅|127m²|低层(共32层)|2017年建造,连山鼎府   高新区-悦活荟-阳光路2号,93万
东津三室满两年单价总价低看房方便,3室2厅|102m²|低层(共33层)|2014年建造,东津世纪城9区菁华园   襄州-东津世纪城-劲松路,79.6万
西门桥护城河畔 襄阳人家精装新房出售84平 家电家具齐全新房,2室2厅|83m²|高层(共7层)|2003年建造,矿山小区   襄城-岘山广场-民主西路182号,80万
"只要75万首付10万买三室,120平，加装电梯，急售看房方便",3室2厅|120m²|高层(共8层)|2003年建造,中原小区   樊城-火车站-中原路24号,85万
直降五万！海润名都 三室电梯房 121平 满五 税费少,3室2厅|121m²|低层(共30层)|2010年建造,海润名都   樊城-火车站-长虹路56号,125万
急售 家乐福商圈 领秀中园 精装电梯3房 首付40万 拎包住,3室2厅|130m²|低层(共30层)|2010年建造,领秀中原   樊城-火车站-中原路11号,124万
住房 朝南 1室1厅 电梯房 精装修 采光好 周边商圈成,1室1厅|51m²|高层(共6层)|2017年建造,经晨时代   襄州-嘉佰惠广场-武汉路,35万
清河二桥华立凤凰城精装一室拎包入住急售,1室1厅|34m²|高层(共11层)|2014年建造,华立凤凰城   襄州-铁四院-钻石大道一号,38万
家乐福 华立凤凰城 精装一室两厅 温馨舒适 看房有钥匙,1室2厅|58m²|中层(共11层)|2012年建造,华立凤凰城   襄州-铁四院-钻石大道一号,60万
紫荆花园复式楼8个房间,8室3厅|240m²|高层(共7层)|2008年建造,紫荆花园   襄州-民发世界城-汉津路,155万
二汽悦活荟 鼎府经典小三室 毛坯房 刚需,3室2厅|100m²|低层(共33层)|2010年建造,连山鼎府   高新区-悦活荟-阳光路2号,76万
元嘉好房襄城四中省一建院2室 02年房停车方便 二十二中片,2室2厅|86m²|高层(共7层)|2000年建造,省一建家属院   襄城-东门口-东街16号,100万
满2年正常首付东津世纪城纯毛坯自由装修南北通透视野好采光好,3室2厅|122m²|低层(共33层)|2014年建造,东津世纪城9区菁华园   襄州-东津世纪城-劲松路,94万
二桥头武商实验二小 首付20万出头 满五 看房方便,3室2厅|124m²|高层(共8层)|2002年建造,坤瑞苑   襄城-凯地广场-复聪路12号,93.9万
98万 137平 大三房 边户 南北通透,3室2厅|137m²|低层(共33层)|2014年建造,东津世纪城10区御华苑   襄州-东津世纪城-劲松路,98万
满2年正常首付东津世纪城纯毛坯自由装修设计位置繁华上学方便,3室2厅|102m²|低层(共33层)|2014年建造,东津世纪城9区菁华园   襄州-东津世纪城-劲松路,78万
9年义务教育一体化，商场购物中心,3室2厅|99m²|低层(共33层)|2014年建造,东津世纪城13区翰林院   襄州-东津世纪城-劲松路,75万
悦活荟 鼎府精装四室 满北通透 130平至卖111万 有钥匙,4室2厅|135m²|低层(共32层)|2014年建造,连山鼎府   高新区-悦活荟-阳光路2号,108万
东津2房单价低采光无遮挡,2室2厅|88m²|低层(共33层)|2016年建造,东津世纪城13区翰林院   襄州-东津世纪城-劲松路,66万
东城大型小区国际商城三室两厅仅售77万，南北通透，看房方便！,3室2厅|125m²|低层(共33层)|2008年建造,枣阳国际商城   枣阳市-环城-书院街152号,77万
爆底！爆底！二汽悦活荟时代天街34中旁精装三室满五税少随时看,3室2厅|119m²|低层(共33层)|2010年建造,锦绣天池上院   高新区-悦活荟-东风汽车大道特1号,96万
火车站 前进路建华路口 乐居广场 电梯三室 拎包入住,3室2厅|103m²|低层(共32层)|2015年建造,广锦乐居广场   樊城-火车站-前进路29号,93万
81万买长虹路3室！万达 晖月小区精装3室院大停车方便,3室2厅|95m²|高层(共8层)|2005年建造,晖月小区   樊城-万达广场-长虹北路48号,81万
东津2房单价总价低可按揭,2室2厅|88m²|低层(共33层)|2016年建造,东津世纪城16区天境台   襄州-东津世纪城-劲松路,66.5万
沃尔玛商圈汉水华城毛坯南北通透,4室2厅|181m²|低层(共32层)|2018年建造,汉水华城   樊城-武商沃尔玛-长虹路,181万
悦活荟商圈 精装修四房 新上房源 采光好,4室2厅|136m²|低层(共33层)|2010年建造,连山鼎府   高新区-悦活荟-阳光路2号,120万
